date_of_extract	organisation_number	registered_charity_number	linked_charity_number	charity_name	charity_type	charity_registration_status	date_of_registration	date_of_removal	charity_reporting_status	latest_acc_fin_period_start_date	latest_acc_fin_period_end_date	latest_income	latest_expenditure	charity_contact_address1	charity_contact_address2	charity_contact_address3	charity_contact_address4	charity_contact_address5	charity_contact_postcode	charity_contact_phone	charity_contact_email	charity_contact_web	charity_company_registration_number	charity_insolvent	charity_in_administration	charity_previously_excepted	charity_is_cdf_or_cif	charity_is_cio	cio_is_dissolved	date_cio_dissolution_notice	charity_activities	charity_gift_aid	charity_has_land
2026-03-25 00:00:00.0000000	1874	203754	5	CATHERINE SPISER		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1875	203792	1	POORS MONEY BALANCE		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1876	203792	2	FINDERN'S CHARITY		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1877	203792	3	CHILDREY POOR'S LAND		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1878	203792	4	POOR'S ALLOTMENT		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1879	203792	5	SHIPPERY'S CHARITY RESIDUE		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1880	203794	1	BARNARD'S CHARITY		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1881	203811	1	MR BURROWS		Removed	1962-03-19 00:00:00.0000000	2006-09-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1882	203811	2	FRANCIS DEANE		Removed	1962-03-19 00:00:00.0000000	2006-09-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1883	203811	3	JAMES HITCHCOCK		Removed	1962-03-19 00:00:00.0000000	2006-09-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1884	203811	4	SARAH HOLMES		Removed	1962-03-19 00:00:00.0000000	2006-09-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1885	203811	6	THOMAS MASON		Removed	1962-03-19 00:00:00.0000000	2006-09-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1886	203811	7	MR NEWELL		Removed	1962-03-19 00:00:00.0000000	2006-09-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1887	203854	1	JOHN STAVERTON'S CHARITY (POOR BRANCH)		Registered	1962-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1888	203854	2	BERRIFIELD'S CLOTHING CHARITY(POOR BRANCH)		Registered	1962-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1889	203854	3	CHURCH LANDS		Registered	1962-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1890	203854	4	THOMAS VERNON FOR CLOTHING AND FUEL FOR THE POOR(POOR BRANCH)		Registered	1962-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1891	203854	5	SIR JOHN HANBURY'S CHARITY (POOR BRANCH)		Registered	1962-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1892	203855	1	HARRIET RICKETT		Removed	1962-04-05 00:00:00.0000000	1998-01-27 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1893	203890	1	RICHARD GARD FOR THE POOR		Removed	1962-03-05 00:00:00.0000000	1995-02-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1894	203891	1	WILLIAM MELVILLE FUND		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1895	203891	2	SIR JOHN BRAMSTON		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1896	203891	3	ALICE MARY MARLOW		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1897	203891	4	WILLIAM GEORGE WHIFFEN AUGMENTATION		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1898	203891	5	NIGHT NURSE FUND		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1899	203891	6	MRS WILLIAM HAYGARTH FUND		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1900	203891	7	MIDLAND ALMSHOUSES		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1901	203891	8	MARY LESINGHAM PENFOLD		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1902	203891	9	GIFTS OF L R W FORREST AND W G WHIFFEN		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1903	203891	10	MARRYATT'S ALMSHOUSE CHARITY		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1904	203891	11	GERTRUDE LOUISA MURRAY		Removed	1963-04-25 00:00:00.0000000	2018-12-17 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1905	203895	1	UPTON CHARITY OF RICHARD RYSLEY		Removed	1962-04-13 00:00:00.0000000	1999-10-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1906	203895	2	LADY EFFINGHAM HOWARD'S CHARITY		Removed	1962-04-13 00:00:00.0000000	1999-10-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1907	203895	3	RICHARD RYSLEY'S CHARITY		Removed	1962-04-13 00:00:00.0000000	1999-10-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1908	203895	4	UPTON FINE LAND		Removed	1962-04-13 00:00:00.0000000	1999-10-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1909	203900	1	JOAN CHIBNALL		Removed	1968-10-03 00:00:00.0000000	1992-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1910	203900	2	CHURCH ESTATE		Removed	1968-10-03 00:00:00.0000000	2004-01-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1911	203900	3	RICHARD HESTER		Removed	1962-04-18 00:00:00.0000000	1992-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1912	203900	4	JOHN GREENDOWN		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1913	203900	5	ANN BURT		Removed	1962-04-18 00:00:00.0000000	1992-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1914	203900	6	JOHN HART		Removed	1962-04-18 00:00:00.0000000	1992-03-12 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1915	203900	7	ROBERT PARSLOWE		Registered	1968-10-03 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1916	203900	8	CHARITY FOR THE VICAR		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1917	203900	9	CHARITY FOR THE PARISH CLERK		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1918	203927	1	DOCTOR LEONARD RABY		Removed	1962-04-12 00:00:00.0000000	1995-08-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1919	203927	2	GEORGE SIMPSON		Removed	1962-04-12 00:00:00.0000000	1995-08-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1920	203929	1	JOSEPH BIRD		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1921	203929	2	BETTY STANTON		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1922	203929	3	JOHN STANTON		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1923	203929	4	CHARLOTTE DASHWOOD		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1924	203929	5	MARY DASHWOOD DASHWOOD		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1925	203929	6	ALEXANDER HUTCHINGS		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1926	203929	7	STURMINSTER NEWTON FUEL ALLOTMENT		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1927	203929	8	STURMINSTER NEWTON POOR'S ALLOTMENT		Registered	1962-04-13 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1928	203942	1	BEQUEST OF HARRY MANFIELD		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1929	203959	1	RICHARD KELLY		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1930	203959	2	SHEAF CHARITY		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1931	203961	1	THE CHOLERA FUND		Removed	1962-04-09 00:00:00.0000000	1992-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1932	203961	2	MARTIN RICHARD		Removed	1962-04-09 00:00:00.0000000	1992-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1933	203961	3	BENJAMIN WHETCOMB		Removed	1962-04-09 00:00:00.0000000	1992-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1934	203961	4	GENERAL CHARITABLE PURPOSES FUND		Removed	1962-04-09 00:00:00.0000000	1992-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1935	203961	5	JOHN HEYDON		Removed	1962-04-09 00:00:00.0000000	1992-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1936	203961	6	MARY HAYMAN		Removed	1962-04-09 00:00:00.0000000	1992-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1937	203961	7	JOHN GULLETT GEARE		Removed	1962-04-09 00:00:00.0000000	1997-05-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1938	203961	8	WILLIAM FRANCIS SPICER		Removed	1962-04-09 00:00:00.0000000	1994-04-05 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1939	203963	1	JAMES MARWOOD'S GIFT		Removed	1962-02-28 00:00:00.0000000	1995-12-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1940	203967	1	EARLE'S DOLE CHARITY		Removed	1962-03-15 00:00:00.0000000	2013-11-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1941	203967	2	MORTIMER GALE FOR THE POOR		Removed	1964-10-28 00:00:00.0000000	2013-11-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1942	203967	3	PYLE'S GIFT		Removed	1964-11-03 00:00:00.0000000	2013-11-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1943	203967	4	FRANCES MARY ROBERTS		Removed	1965-07-07 00:00:00.0000000	2013-11-14 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1944	203986	1	COMMON FIELD LAND		Removed	1962-03-09 00:00:00.0000000	1999-02-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1945	203987	1	POOR'S LAND		Registered	1962-04-30 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1946	204018	1	HOLCOMBE ROOM		Removed	1962-03-13 00:00:00.0000000	1994-04-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1947	204018	2	WALTER'S ROOM		Removed	1962-03-13 00:00:00.0000000	1994-04-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1948	204018	3	LAINSON ROOM		Removed	1962-03-13 00:00:00.0000000	1994-04-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1949	204018	4	WILLIAM LAW LIBRARY		Removed	1962-03-13 00:00:00.0000000	1994-04-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1950	204018	5	SEDGWICK ROOM		Removed	1962-03-13 00:00:00.0000000	1994-04-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1951	204018	6	ROUSE ROOM		Removed	1962-03-13 00:00:00.0000000	1995-03-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1952	204020	1	FINEDON POORS LAND		Removed	1962-03-23 00:00:00.0000000	1996-10-29 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1953	204040	1	THE LITTLE ALMSHOUSES (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1954	204040	2	ACTON'S ALMSHOUSE CHARITY (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1955	204040	3	HARRIET WHISTLER (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1956	204040	4	WALTER JOHN SMITH FOR ALMSHOUSES (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1957	204040	5	RICHARD ALDWORTH FOR GOWNS (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1958	204040	6	RICHARD ALDWORTH FOR BREAD (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1959	204040	7	WILLIAM BLUNDEN'S GIFT (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1960	204040	8	THOMAS BISHOP ALLNUTT FOR THE POOR (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1961	204040	9	BASINGSTOKE INFANTS' FRIEND SOCIETY (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1962	204040	10	SIR JAMES DEANE FOR LECTURER (CHARITIES FOR THE LECTURER)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1963	204040	11	SIR JAMES LANCASTER FOR LECTURER (CHARITIES FOR THE LECTURER)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1964	204040	12	RICHARD ALDWORTH FOR LECTURER (CHARITIES FOR THE LECTURER)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1965	204040	13	DUKE OF BOLTON'S GIFT (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1966	204040	14	THE WEBB FUND (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1967	204040	15	MARY WILLIS (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1968	204040	16	JOHN BRISTOW FOR BASINGSTOKE PROVIDENT CLOTHING CLUB (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1969	204040	17	SIR JAMES DEANE INCLUDING THE BEQUEST OF EMMA HUTTON (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1970	204040	18	FRANCIS RUSSELL'S GIFT (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1971	204040	19	ROBERT COTTLE (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1972	204040	20	REVEREND THOMAS SHEPPARD D D (ALMSHOUSE CHARITIES)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1973	204040	21	RICHARD DEANE'S GIFT (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1974	204040	22	SIR JAMES DEANE FOR BREAD FOR THE POOR (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1975	204040	23	SIR JAMES LANCASTER FOR THE POOR (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1976	204040	24	JOHN HALL'S GIFT (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1977	204040	26	MATTHEW STOCKER'S GIFT		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1978	204040	27	ROBERT PAYNE'S GIFT (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1979	204040	28	GEORGE PEMERTON'S GIFT (CHARITIES FOR THE POOR)		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1980	204040	29	JOHN SMITH'S GIFT		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1981	204049	1	ST PETERS ALMSHOUSES		Registered	1962-03-28 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1982	204049	2	RICHARD GODDARD		Registered	1962-03-28 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1983	204049	3	ENDOWMENT FOR ALMSHOUSES FOR ALMSPEOPLE		Registered	1962-03-28 00:00:00.0000000																	False	False								
